0.000000e+00,-inf,
1.000000e+00,0.000000e+00,
2.000000e+00,6.931472e-01,
3.000000e+00,1.098612e+00,
4.000000e+00,1.386294e+00,
5.000000e+00,1.609438e+00,
6.000000e+00,1.791759e+00,
7.000000e+00,1.945910e+00,
8.000000e+00,2.079442e+00,
9.000000e+00,2.197225e+00,
1.000000e+01,2.302585e+00,
1.100000e+01,2.397895e+00,
1.200000e+01,2.484907e+00,
1.300000e+01,2.564949e+00,
1.400000e+01,2.639057e+00,
1.500000e+01,2.708050e+00,
1.600000e+01,2.772589e+00,
1.700000e+01,2.833213e+00,
1.800000e+01,2.890372e+00,
1.900000e+01,2.944439e+00,
2.000000e+01,2.995732e+00,
2.100000e+01,3.044522e+00,
2.200000e+01,3.091042e+00,
2.300000e+01,3.135494e+00,
2.400000e+01,3.178054e+00,
2.500000e+01,3.218876e+00,
2.600000e+01,3.258097e+00,
2.700000e+01,3.295837e+00,
2.800000e+01,3.332205e+00,
2.900000e+01,3.367296e+00,
3.000000e+01,3.401197e+00,
3.100000e+01,3.433987e+00,
3.200000e+01,3.465736e+00,
3.300000e+01,3.496508e+00,
3.400000e+01,3.526361e+00,
3.500000e+01,3.555348e+00,
3.600000e+01,3.583519e+00,
3.700000e+01,3.610918e+00,
3.800000e+01,3.637586e+00,
3.900000e+01,3.663562e+00,
4.000000e+01,3.688879e+00,
4.100000e+01,3.713572e+00,
4.200000e+01,3.737670e+00,
4.300000e+01,3.761200e+00,
4.400000e+01,3.784190e+00,
4.500000e+01,3.806662e+00,
4.600000e+01,3.828641e+00,
4.700000e+01,3.850148e+00,
4.800000e+01,3.871201e+00,
4.900000e+01,3.891820e+00,
5.000000e+01,3.912023e+00,
5.100000e+01,3.931826e+00,
5.200000e+01,3.951244e+00,
5.300000e+01,3.970292e+00,
5.400000e+01,3.988984e+00,
5.500000e+01,4.007333e+00,
5.600000e+01,4.025352e+00,
5.700000e+01,4.043051e+00,
5.800000e+01,4.060443e+00,
5.900000e+01,4.077537e+00,
6.000000e+01,4.094345e+00,
6.100000e+01,4.110874e+00,
6.200000e+01,4.127134e+00,
6.300000e+01,4.143135e+00,
6.400000e+01,4.158883e+00,
6.500000e+01,4.174387e+00,
6.600000e+01,4.189655e+00,
6.700000e+01,4.204693e+00,
6.800000e+01,4.219508e+00,
6.900000e+01,4.234107e+00,
7.000000e+01,4.248495e+00,
7.100000e+01,4.262680e+00,
7.200000e+01,4.276666e+00,
7.300000e+01,4.290459e+00,
7.400000e+01,4.304065e+00,
7.500000e+01,4.317488e+00,
7.600000e+01,4.330733e+00,
7.700000e+01,4.343805e+00,
7.800000e+01,4.356709e+00,
7.900000e+01,4.369448e+00,
8.000000e+01,4.382027e+00,
8.100000e+01,4.394449e+00,
8.200000e+01,4.406719e+00,
8.300000e+01,4.418841e+00,
8.400000e+01,4.430817e+00,
8.500000e+01,4.442651e+00,
8.600000e+01,4.454347e+00,
8.700000e+01,4.465908e+00,
8.800000e+01,4.477337e+00,
8.900000e+01,4.488636e+00,
9.000000e+01,4.499810e+00,
9.100000e+01,4.510860e+00,
9.200000e+01,4.521789e+00,
9.300000e+01,4.532599e+00,
9.400000e+01,4.543295e+00,
9.500000e+01,4.553877e+00,
9.600000e+01,4.564348e+00,
9.700000e+01,4.574711e+00,
9.800000e+01,4.584967e+00,
9.900000e+01,4.595120e+00,
1.000000e+02,4.605170e+00,
