-1.000000e+00,-1.570796e+00,
-9.800000e-01,-1.370461e+00,
-9.600000e-01,-1.287002e+00,
-9.400000e-01,-1.222630e+00,
-9.200000e-01,-1.168080e+00,
-9.000000e-01,-1.119770e+00,
-8.800000e-01,-1.075862e+00,
-8.600000e-01,-1.035270e+00,
-8.400000e-01,-9.972832e-01,
-8.200000e-01,-9.614110e-01,
-8.000000e-01,-9.272952e-01,
-7.800000e-01,-8.946658e-01,
-7.600000e-01,-8.633131e-01,
-7.400000e-01,-8.330704e-01,
-7.200000e-01,-8.038023e-01,
-7.000000e-01,-7.753975e-01,
-6.800000e-01,-7.477626e-01,
-6.600000e-01,-7.208188e-01,
-6.400000e-01,-6.944983e-01,
-6.200000e-01,-6.687427e-01,
-6.000000e-01,-6.435011e-01,
-5.800000e-01,-6.187287e-01,
-5.600000e-01,-5.943858e-01,
-5.400000e-01,-5.704371e-01,
-5.200000e-01,-5.468510e-01,
-5.000000e-01,-5.235988e-01,
-4.800000e-01,-5.006547e-01,
-4.600000e-01,-4.779952e-01,
-4.400000e-01,-4.555987e-01,
-4.200000e-01,-4.334453e-01,
-4.000000e-01,-4.115168e-01,
-3.800000e-01,-3.897963e-01,
-3.600000e-01,-3.682679e-01,
-3.400000e-01,-3.469169e-01,
-3.200000e-01,-3.257295e-01,
-3.000000e-01,-3.046927e-01,
-2.800000e-01,-2.837941e-01,
-2.600000e-01,-2.630222e-01,
-2.400000e-01,-2.423659e-01,
-2.200000e-01,-2.218145e-01,
-2.000000e-01,-2.013579e-01,
-1.800000e-01,-1.809865e-01,
-1.600000e-01,-1.606907e-01,
-1.400000e-01,-1.404614e-01,
-1.200000e-01,-1.202899e-01,
-1.000000e-01,-1.001674e-01,
-8.000000e-02,-8.008558e-02,
-6.000000e-02,-6.003606e-02,
-4.000000e-02,-4.001067e-02,
-2.000000e-02,-2.000133e-02,
0.000000e+00,0.000000e+00,
2.000000e-02,2.000133e-02,
4.000000e-02,4.001067e-02,
6.000000e-02,6.003606e-02,
8.000000e-02,8.008558e-02,
1.000000e-01,1.001674e-01,
1.200000e-01,1.202899e-01,
1.400000e-01,1.404614e-01,
1.600000e-01,1.606907e-01,
1.800000e-01,1.809865e-01,
2.000000e-01,2.013579e-01,
2.200000e-01,2.218145e-01,
2.400000e-01,2.423659e-01,
2.600000e-01,2.630222e-01,
2.800000e-01,2.837941e-01,
3.000000e-01,3.046927e-01,
3.200000e-01,3.257295e-01,
3.400000e-01,3.469169e-01,
3.600000e-01,3.682679e-01,
3.800000e-01,3.897963e-01,
4.000000e-01,4.115168e-01,
4.200000e-01,4.334453e-01,
4.400000e-01,4.555987e-01,
4.600000e-01,4.779952e-01,
4.800000e-01,5.006547e-01,
5.000000e-01,5.235988e-01,
5.200000e-01,5.468510e-01,
5.400000e-01,5.704371e-01,
5.600000e-01,5.943858e-01,
5.800000e-01,6.187287e-01,
6.000000e-01,6.435011e-01,
6.200000e-01,6.687427e-01,
6.400000e-01,6.944983e-01,
6.600000e-01,7.208188e-01,
6.800000e-01,7.477626e-01,
7.000000e-01,7.753975e-01,
7.200000e-01,8.038023e-01,
7.400000e-01,8.330704e-01,
7.600000e-01,8.633131e-01,
7.800000e-01,8.946658e-01,
8.000000e-01,9.272952e-01,
8.200000e-01,9.614110e-01,
8.400000e-01,9.972832e-01,
8.600000e-01,1.035270e+00,
8.800000e-01,1.075862e+00,
9.000000e-01,1.119770e+00,
9.200000e-01,1.168080e+00,
9.400000e-01,1.222630e+00,
9.600000e-01,1.287002e+00,
9.800000e-01,1.370461e+00,
1.000000e+00,1.570796e+00,
