0X0P+0,-INF,0X0P+0
0X1.47AE147AE147BP-7,0X1.49033046F378P+6,0X0P+0
0X1.47AE147AE147BP-6,0X1.49FA0EE0C8BB1P+6,0X0P+0
0X1.EB851EB851EB8P-6,-NAN,0X0P+0
0X1.47AE147AE147BP-5,0X1.4B8FCC28300FBP+6,0X0P+0
0X1.999999999999AP-5,-NAN,0X0P+0
0X1.EB851EB851EB8P-5,-NAN,0X0P+0
0X1.1EB851EB851ECP-4,-0X1.72B309AA852C4P+8,0X1P+0
0X1.47AE147AE147BP-4,0X1.4DCFBFBFED554P+6,0X0P+0
0X1.70A3D70A3D70AP-4,0X1.0CCCFC1299932P+9,0X0P+0
0X1.999999999999AP-4,-NAN,0X0P+0
0X1.C28F5C28F5C29P-4,-NAN,0X0P+0
0X1.EB851EB851EB8P-4,-NAN,0X1P+0
0X1.0A3D70A3D70A4P-3,-0X1.2AB99E3E1AB54P+9,0X1P+0
0X1.1EB851EB851ECP-3,-0X1.7206B6DEE77BBP+8,0X1P+0
0X1.3333333333333P-3,-0X1.1E95D318DAB79P+7,0X1P+0
0X1.47AE147AE147BP-3,0X1.5079E55527E9CP+6,0X1P+0
0X1.5C28F5C28F5C3P-3,0X1.3787E57C1491EP+8,0X1P+0
0X1.70A3D70A3D70AP-3,0X1.0D2019A0C232P+9,0X0P+0
0X1.851EB851EB852P-3,-NAN,0X1P+0
0X1.999999999999AP-3,-NAN,0X1P+0
0X1.AE147AE147AE1P-3,-NAN,0X0P+0
0X1.C28F5C28F5C29P-3,-NAN,0X0P+0
0X1.D70A3D70A3D71P-3,-NAN,0X0P+0
0X1.EB851EB851EB8P-3,-NAN,0X0P+0
0X1P-2,-0X1.734DEBC5793CP+9,0X1P+0
0X1.0A3D70A3D70A4P-2,-0X1.2A6167425247P+9,0X0P+0
0X1.147AE147AE148P-2,-0X1.E30BFEFB74AB3P+8,0X1P+0
0X1.1EB851EB851ECP-2,-0X1.715578B404718P+8,0X1P+0
0X1.28F5C28F5C28FP-2,-0X1.0050C0FE44F9DP+8,0X1P+0
0X1.3333333333333P-2,-0X1.1D362A4625C7BP+7,0X0P+0
0X1.3D70A3D70A3D7P-2,-0X1.CE5A4F1ADCA9EP+4,0X0P+0
