x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
-3.141593e+00,0,0,0,0,0,0,0,0,0,0,
-3.078761e+00,0,0,0,0,0,0,0,0,0,0,
-3.015929e+00,0,0,0,0,1,1,0,0,0,0,
-2.953097e+00,1,1,1,1,1,1,1,1,1,1,
-2.890265e+00,0,0,0,0,1,1,0,0,0,0,
-2.827433e+00,1,1,1,1,0,0,1,1,1,1,
-2.764602e+00,2,2,2,2,2,2,2,2,2,2,
-2.701770e+00,0,0,0,0,1,1,0,0,0,0,
-2.638938e+00,1,1,1,1,0,0,1,1,1,1,
-2.576106e+00,0,0,0,0,0,0,0,0,0,0,
-2.513274e+00,1,1,1,1,2,2,1,1,1,1,
-2.450442e+00,0,0,0,0,0,0,0,0,0,0,
-2.387610e+00,1,1,1,1,2,2,1,1,1,1,
-2.324779e+00,1,1,1,1,2,2,1,1,1,1,
-2.261947e+00,0,0,0,0,0,0,0,0,0,0,
-2.199115e+00,1,1,1,1,0,0,1,1,1,1,
-2.136283e+00,0,0,0,0,1,1,0,0,0,0,
-2.073451e+00,1,1,1,1,0,0,1,1,1,1,
-2.010619e+00,1,1,1,0,0,0,1,1,1,0,
-1.947787e+00,1,1,1,1,0,0,1,1,1,1,
-1.884956e+00,1,1,1,0,0,0,1,1,1,0,
-1.822124e+00,0,0,0,0,1,1,0,0,0,0,
-1.759292e+00,0,0,0,2,1,1,0,0,0,2,
-1.696460e+00,0,0,0,2,0,0,0,0,0,2,
-1.633628e+00,0,0,0,1,0,0,0,0,0,1,
-1.570796e+00,145848279497810,145848279497810,145848279497810,583393117991246,145848279497811,145848279497811,145848279497810,145848279497810,145848279497810,583393117991246,
-1.507964e+00,1,1,1,1,0,0,1,1,1,1,
-1.445133e+00,0,0,0,2,1,1,0,0,0,2,
-1.382301e+00,0,0,0,1,0,0,0,0,0,1,
-1.319469e+00,2,2,2,3,2,2,2,2,2,3,
-1.256637e+00,0,0,0,1,0,0,0,0,0,1,
-1.193805e+00,1,1,1,1,0,0,1,1,1,1,
-1.130973e+00,1,1,1,0,1,1,1,1,1,0,
-1.068142e+00,0,0,0,0,1,1,0,0,0,0,
-1.005310e+00,1,1,1,1,0,0,1,1,1,1,
-9.424778e-01,1,1,1,1,1,1,1,1,1,1,
-8.796459e-01,1,1,1,1,2,2,1,1,1,1,
-8.168141e-01,1,1,1,1,2,2,1,1,1,1,
-7.539822e-01,0,0,0,0,1,1,0,0,0,0,
-6.911504e-01,1,1,1,1,2,2,1,1,1,1,
-6.283185e-01,0,0,0,0,1,1,0,0,0,0,
-5.654867e-01,1,1,1,1,0,0,1,1,1,1,
-5.026548e-01,0,0,0,0,1,1,0,0,0,0,
-4.398230e-01,1,1,1,1,2,2,1,1,1,1,
-3.769911e-01,0,0,0,0,1,1,0,0,0,0,
-3.141593e-01,1,1,1,1,0,0,1,1,1,1,
-2.513274e-01,1,1,1,1,0,0,1,1,1,1,
-1.884956e-01,1,1,1,1,0,0,1,1,1,1,
-1.256637e-01,1,1,1,1,0,0,1,1,1,1,
-6.283185e-02,0,0,0,0,0,0,0,0,0,0,
4.440892e-16,0,0,0,0,1,1,0,0,0,0,
6.283185e-02,0,0,0,0,1,1,0,0,0,0,
1.256637e-01,0,0,0,0,0,0,0,0,0,0,
1.884956e-01,0,0,0,0,0,0,0,0,0,0,
2.513274e-01,0,0,0,0,1,1,0,0,0,0,
3.141593e-01,0,0,0,0,0,0,0,0,0,0,
3.769911e-01,1,1,1,1,0,0,1,1,1,1,
4.398230e-01,0,0,0,0,1,1,0,0,0,0,
5.026548e-01,0,0,0,0,1,1,0,0,0,0,
5.654867e-01,2,2,2,2,2,2,2,2,2,2,
6.283185e-01,191135776214909,191135776214909,191135776214909,1529086209719261,191135776214910,191135776214910,191135776214909,191135776214909,191135776214909,not_finite,
6.911504e-01,206703294864284,206703294864284,206703294864284,1860329653778557,206703294864285,206703294864285,206703294864284,206703294864284,206703294864284,206703294864284,
7.539822e-01,37420062845846,37420062845846,37420062845846,336780565612604,37420062845847,37420062845847,37420062845846,37420062845846,37420062845846,37420062845846,
8.168141e-01,40011349528371,40011349528371,40011349528371,360102145755344,40011349528372,40011349528372,40011349528371,40011349528371,40011349528371,40011349528371,
8.796459e-01,42444729693756,42444729693756,42444729693756,382002567243805,42444729693756,42444729693756,42444729693756,42444729693756,42444729693756,42444729693756,
9.424778e-01,44710599902192,44710599902192,44710599902192,402395399119723,44710599902192,44710599902192,44710599902192,44710599902192,44710599902192,44710599902192,
1.005310e+00,46800017799145,46800017799145,46800017799145,421200160192296,46800017799146,46800017799146,46800017799145,46800017799145,46800017799145,46800017799145,
1.068142e+00,97409474813473,97409474813473,97409474813473,553986192286685,97409474813474,97409474813474,97409474813473,97409474813473,97409474813473,97409474813472,
1.130973e+00,100834483333727,100834483333727,100834483333727,907510350003552,100834483333728,100834483333728,100834483333727,100834483333727,100834483333727,100834483333727,
1.193805e+00,103861544215153,103861544215153,103861544215153,934753897936396,103861544215154,103861544215154,103861544215153,103861544215153,103861544215153,103861544215153,
1.256637e+00,106478711031392,106478711031392,106478711031392,958308399282532,106478711031392,106478711031392,106478711031392,106478711031392,106478711031392,106478711031391,
1.319469e+00,132276549725387,132276549725387,132276549725387,978080895186177,132276549725388,132276549725388,132276549725387,132276549725387,132276549725387,132276549725386,
1.382301e+00,220887411697590,220887411697590,220887411697590,1987986705278299,220887411697591,220887411697591,220887411697590,220887411697590,220887411697590,220887411697589,
