x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
-3.14159265358979311600,0,0,0,0,0,0,0,0,0,
-3.07876080051799716486,0,0,5,0,0,0,0,0,0,
-3.01592894744620121372,0,0,7,1,1,0,0,0,0,
-2.95309709437440570667,0,0,6,0,0,0,0,0,0,
-2.89026524130260975554,0,0,1,1,1,0,0,0,0,
-2.82743338823081380440,0,0,5,1,1,0,0,0,0,
-2.76460153515901785326,0,0,3,0,0,0,0,0,0,
-2.70176968208722190212,0,0,3,1,1,0,0,0,0,
-2.63893782901542639507,0,0,5,1,1,0,0,0,0,
-2.57610597594363044394,0,0,10,0,0,0,0,0,0,
-2.51327412287183449280,0,0,3,1,1,0,0,0,0,
-2.45044226980003854166,0,0,10,0,0,0,0,0,0,
-2.38761041672824259052,0,0,3,1,1,0,0,0,0,
-2.32477856365644708347,0,0,7,1,1,0,0,0,0,
-2.26194671058465068825,0,0,4,0,0,0,0,0,0,
-2.19911485751285518120,0,0,9,1,1,0,0,0,0,
-2.13628300444105923006,0,0,4,1,1,0,0,0,0,
-2.07345115136926327892,0,0,19,1,1,0,0,0,0,
-2.01061929829746777187,0,0,13,1,1,0,0,0,1,
-1.94778744522567159869,0,0,4,1,1,0,0,0,0,
-1.88495559215387586960,0,0,6,1,1,0,0,0,1,
-1.82212373908207991846,0,0,23,1,1,0,0,0,0,
-1.75929188601028396732,0,0,14,1,1,0,0,0,2,
-1.69646003293848823823,0,0,41,0,0,0,0,0,2,
-1.63362817986669228709,0,0,13,0,0,0,0,0,1,
-1.57079632679489633595,0,0,8332262628278036,1,1,0,0,0,729241397489056,
-1.50796447372310060686,0,0,38,1,1,0,0,0,0,
-1.44513262065130465572,0,0,17,1,1,0,0,0,2,
-1.38230076757950870459,0,0,34,0,0,0,0,0,1,
-1.31946891450771297549,0,0,35,0,0,0,0,0,1,
-1.25663706143591702435,0,0,12,0,0,0,0,0,1,
-1.19380520836412129526,0,0,2,1,1,0,0,0,0,
-1.13097335529232534412,0,0,3,0,0,0,0,0,1,
-1.06814150222052939299,0,0,10,1,1,0,0,0,0,
-1.00530964914873344185,0,0,0,1,1,0,0,0,0,
-0.94247779607693793480,0,0,1,0,0,0,0,0,0,
-0.87964594300514198366,0,0,8,1,1,0,0,0,0,
-0.81681408993334603252,0,0,8,1,1,0,0,0,0,
-0.75398223686155008139,0,0,7,1,1,0,0,0,0,
-0.69115038378975413025,0,0,4,1,1,0,0,0,0,
-0.62831853071795862320,0,0,4,1,1,0,0,0,0,
-0.56548667764616267206,0,0,2,1,1,0,0,0,0,
-0.50265482457436672092,0,0,6,1,1,0,0,0,0,
-0.43982297150257076979,0,0,6,1,1,0,0,0,0,
-0.37699111843077481865,0,0,5,1,1,0,0,0,0,
-0.31415926535897886751,0,0,7,1,1,0,0,0,0,
-0.25132741228718336046,0,0,2,1,1,0,0,0,0,
-0.18849555921538740932,0,0,6,1,1,0,0,0,0,
-0.12566370614359145819,0,0,8,1,1,0,0,0,0,
-0.06283185307179550705,0,0,5,0,0,0,0,0,0,
0.00000000000000044409,0,0,0,1,1,0,0,0,0,
0.06283185307179595114,0,0,5,1,1,0,0,0,0,
0.12566370614359190228,0,0,7,0,0,0,0,0,0,
0.18849555921538785341,0,0,5,0,0,0,0,0,0,
0.25132741228718380455,0,0,1,1,1,0,0,0,0,
0.31415926535897975569,0,0,4,0,0,0,0,0,0,
0.37699111843077570683,0,0,2,1,1,0,0,0,0,
0.43982297150257121388,0,0,4,1,1,0,0,0,0,
0.50265482457436716501,0,0,4,1,1,0,0,0,0,
0.56548667764616311615,0,0,8,0,0,0,0,0,0,
0.62831853071795906729,0,0,1720221985934170,1,1,0,0,0,1720221985934170,
0.69115038378975501843,0,0,2067032948642841,1,1,0,0,0,2067032948642841,
0.75398223686155052548,0,0,374200628458442,1,1,0,0,0,374200628458450,
0.81681408993334647661,0,0,400113495283711,1,1,0,0,0,400113495283715,
0.87964594300514242775,0,0,424447296937556,0,0,0,0,0,424447296937561,
0.94247779607693793480,0,0,447105999021911,0,0,0,0,0,447105999021915,
1.00530964914873433003,0,0,468000177991440,1,1,0,0,0,468000177991441,
1.06814150222052983707,0,0,651395667100156,1,1,0,0,0,651395667100158,
1.13097335529232623230,0,0,1008344833337275,1,1,0,0,0,1008344833337279,
1.19380520836412173935,0,0,1038615442151548,1,1,0,0,0,1038615442151549,
1.25663706143591724640,0,0,1064787110313911,0,0,0,0,0,1064787110313924,
1.31946891450771364163,0,0,1110357444911555,1,1,0,0,0,1110357444911564,
1.38230076757950914867,0,0,2208874116975876,1,1,0,0,0,2208874116975889,
1.44513262065130554390,0,0,2235517716536986,0,0,0,0,0,2235517716537006,
1.50796447372310105095,0,0,4494671493515343,1,1,0,0,0,4494671493515366,
1.57079632679489655800,0,0,224736757534177111,1,1,0,0,0,224736757534177113,
1.63362817986669295323,0,0,4589188954428838811,0,0,0,0,0,8945907115169048808,
1.69646003293848846027,0,0,4494671493515326,0,0,0,0,0,4494671493515334,
1.75929188601028485550,0,0,2235517716537053,0,0,0,0,0,2235517716537003,
1.82212373908208036255,0,0,2208874116975898,0,0,0,0,0,2208874116975887,
1.88495559215387586960,0,0,1110357444911573,1,1,0,0,0,1110357444911533,
1.94778744522567226483,0,0,1064787110313944,1,1,0,0,0,1064787110313937,
2.01061929829746777187,0,0,1038615442151556,1,1,0,0,0,1038615442151548,
2.07345115136926416710,0,0,1008344833337291,1,1,0,0,0,1008344833337277,
