x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.62000000000000010658,1,1,1,0,0,1,1,1,165774086104280,
0.64000000000000012434,1,1,1,0,0,1,1,1,169122944785297,
0.66000000000000014211,0,0,0,0,0,0,0,0,172539454899231,
0.67999999999999993783,1,1,1,0,0,1,1,1,176024983095680,
0.69999999999999995559,1,1,1,0,0,1,1,1,148612579512715,
0.71999999999999997335,0,0,0,0,0,0,0,0,91604349466509,
0.73999999999999999112,0,0,0,0,0,0,0,0,93454880078012,
0.76000000000000000888,0,0,0,0,0,0,0,0,95342793887628,
0.78000000000000002665,0,0,0,0,0,0,0,0,97268846086053,
0.80000000000000004441,1,1,1,0,0,1,1,1,99233807119847,
0.82000000000000006217,1,1,1,0,0,1,1,1,101238462999624,
0.84000000000000007994,1,1,1,0,0,1,1,1,103283615614466,
0.86000000000000009770,0,0,0,0,0,0,0,0,105370083052687,
0.88000000000000011546,1,1,1,0,0,1,1,1,107498699929081,
0.90000000000000013323,0,0,0,0,0,0,0,0,109670317718783,
0.91999999999999992895,1,1,1,0,0,1,1,1,111885805097861,
0.93999999999999994671,0,0,0,0,0,0,0,0,114146048290812,
0.95999999999999996447,1,1,1,0,0,1,1,1,116451951425045,
0.97999999999999998224,0,0,1,0,0,0,0,0,118804436892562,
1.00000000000000000000,0,0,1,0,0,0,0,0,121204445718916,
