x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
4.00000000000000000000,0,0,0,0,0,0,0,0,0,
6.00000000000000000000,0,0,0,0,0,0,0,0,0,
8.00000000000000000000,0,0,0,1,1,0,0,0,0,
10.00000000000000000000,0,0,0,1,1,0,0,0,0,
12.00000000000000000000,1,1,1,1,1,1,1,1,1,
14.00000000000000000000,0,0,0,1,1,0,0,0,0,
16.00000000000000000000,0,0,0,0,0,0,0,0,0,
18.00000000000000000000,1,1,1,1,1,1,1,1,1,
20.00000000000000000000,904413473588340,904413473588340,904413473588340,904413473588340,904413473588340,904413473588340,904413473588340,904413473588340,128832497744487312,
22.00000000000000000000,835345238110379,835345238110379,835345238110379,835345238110378,835345238110378,835345238110379,835345238110379,835345238110379,141790750728095061,
24.00000000000000000000,667133448718819,667133448718819,667133448718819,667133448718819,667133448718819,667133448718819,667133448718819,667133448718819,12269522719907796,
26.00000000000000000000,616185809757052,616185809757052,616185809757051,616185809757051,616185809757051,616185809757052,616185809757052,616185809757052,12364316482512938,
28.00000000000000000000,569128939457486,569128939457486,569128939457486,569128939457486,569128939457486,569128939457486,569128939457486,569128939457486,12451871036227695,
0.00000000000000000000,189675669957719532,189675669957719532,4946989377581825,189675669957719532,189675669957719532,4946989377581825,4946989377581825,4946989377581825,8111415554932306,
32.00000000000000000000,485521675386000,485521675386000,485521675386000,485521675386000,485521675386000,485521675386000,485521675386000,485521675386000,12607431672676527,
34.00000000000000000000,732792411319344,732792411319344,732792411319344,732792411319344,732792411319344,732792411319344,732792411319344,732792411319344,12392070959320219,
36.00000000000000000000,828393289908386,828393289908386,828393289908386,828393289908386,828393289908386,828393289908386,828393289908386,828393289908386,12133575118843357,
38.00000000000000000000,765130561388849,765130561388849,765130561388849,765130561388849,765130561388849,765130561388849,765130561388849,765130561388849,12087188165770688,
40.00000000000000000000,706699080138565,706699080138565,706699080138564,706699080138564,706699080138564,706699080138565,706699080138565,706699080138565,12195906451351359,
42.00000000000000000000,652729893525816,652729893525816,652729893525816,652729893525816,652729893525816,652729893525816,652729893525816,652729893525816,12296322140243254,
44.00000000000000000000,602882225088912,602882225088912,602882225088912,602882225088911,602882225088911,602882225088912,602882225088912,602882225088912,12389069285047625,
46.00000000000000000000,556841322778762,556841322778762,556841322778762,556841322778762,556841322778762,556841322778762,556841322778762,556841322778762,12474733517044519,
48.00000000000000000000,514316471526878,514316471526878,514316471526878,514316471526878,514316471526878,514316471526878,514316471526878,514316471526878,12553855744031626,
50.00000000000000000000,509157441806558,509157441806558,509157441806558,509157441806558,509157441806558,509157441806558,509157441806558,509157441806558,12592817281549596,
52.00000000000000000000,814204953237109,814204953237109,814204953237109,814204953237108,814204953237108,814204953237109,814204953237109,814204953237109,12318990848419218,
54.00000000000000000000,810508099927850,810508099927850,810508099927850,810508099927849,810508099927849,810508099927850,810508099927850,810508099927850,12066075988947909,
56.00000000000000000000,748611227375570,748611227375570,748611227375570,748611227375570,748611227375570,748611227375570,748611227375570,748611227375570,12117924228496282,
58.00000000000000000000,691441294420926,691441294420926,691441294420926,691441294420926,691441294420926,691441294420926,691441294420926,691441294420926,12224295262818820,
0.00000000000000000000,384411047282619450,384411047282619450,5042278934579244,384411047282619450,384411047282619450,5042278934579244,5042278934579244,5042278934579244,7918901334927569,
62.00000000000000000000,589865867686018,589865867686018,589865867686019,589865867686018,589865867686018,589865867686018,589865867686018,589865867686018,12413287669231423,
64.00000000000000000000,544818998397049,544818998397049,544818998397049,544818998397049,544818998397049,544818998397049,544818998397049,544818998397049,12497102391964461,
66.00000000000000000000,503212267864876,503212267864876,503212267864876,503212267864875,503212267864875,503212267864876,503212267864876,503212267864876,12574516352988302,
68.00000000000000000000,595398310999245,595398310999245,595398310999245,595398310999244,595398310999244,595398310999245,595398310999245,595398310999245,12515403014210217,
70.00000000000000000000,858576840606416,858576840606416,858576840606416,858576840606416,858576840606416,858576840606416,858576840606416,858576840606416,12247488552890679,
72.00000000000000000000,793009055060428,793009055060428,793009055060428,793009055060428,793009055060428,793009055060428,793009055060428,793009055060428,12035317120031436,
74.00000000000000000000,732448549350189,732448549350189,732448549350190,732448549350189,732448549350189,732448549350189,732448549350189,732448549350189,12147996692991666,
76.00000000000000000000,676512927591114,676512927591114,676512927591114,676512927591113,676512927591113,676512927591114,676512927591114,676512927591114,12252071153717507,
78.00000000000000000000,624848996702820,624848996702820,624848996702819,624848996702819,624848996702819,624848996702820,624848996702820,624848996702820,12348197657313653,
80.00000000000000000000,577130536249708,577130536249708,577130536249708,577130536249708,577130536249708,577130536249708,577130536249708,577130536249708,12436983173271902,
82.00000000000000000000,533056238594377,533056238594377,533056238594377,533056238594377,533056238594377,533056238594377,533056238594377,533056238594377,12518988318045404,
84.00000000000000000000,492347806357352,492347806357352,492347806357352,492347806357351,492347806357351,492347806357352,492347806357352,492347806357352,12594730894936945,
86.00000000000000000000,679777221206523,679777221206523,679777221206523,679777221206523,679777221206523,679777221206523,679777221206523,679777221206523,12439660137616556,
88.00000000000000000000,840039981249629,840039981249629,840039981249629,840039981249629,840039981249629,840039981249629,840039981249629,840039981249629,12177530007360064,
90.00000000000000000000,775887818349772,775887818349772,775887818349772,775887818349771,775887818349771,775887818349772,775887818349772,775887818349772,12067173089833579,
92.00000000000000000000,716634827032920,716634827032920,716634827032920,716634827032920,716634827032920,716634827032920,716634827032920,716634827032920,12177419886485905,
94.00000000000000000000,661906867424214,661906867424214,661906867424214,661906867424213,661906867424213,661906867424214,661906867424214,661906867424214,12279247357134834,
96.00000000000000000000,611358371958123,611358371958123,611358371958123,611358371958123,611358371958123,611358371958123,611358371958123,611358371958123,12373298468764474,
98.00000000000000000000,564670163368684,564670163368684,564670163368684,564670163368683,564670163368683,564670163368684,564670163368684,564670163368684,12460167086264254,
100.00000000000000000000,521547439315442,521547439315442,521547439315442,521547439315441,521547439315441,521547439315442,521547439315442,521547439315442,12540401722257055,
